"mou_Mean","custcare_Mean","new_cell","area","Customer_ID"
804.75,0,"Y","CENTRAL-SOUTH TEXAS AREA",1000509
456.5,0.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1014516
503.5,0,"N","CENTRAL-SOUTH TEXAS AREA",1010120
705.5,0.666666667,"Y","CENTRAL-SOUTH TEXAS AREA",1008682
979.25,9.333333333,"Y","CENTRAL-SOUTH TEXAS AREA",1014847
165,0.666666667,"Y","CENTRAL-SOUTH TEXAS AREA",1091868
300,0.333333333,"Y","CENTRAL-SOUTH TEXAS AREA",1014026
634.25,0,"U","CENTRAL-SOUTH TEXAS AREA",1051272
886.5,4.666666667,"U","CENTRAL-SOUTH TEXAS AREA",1049748
1273.5,8,"Y","CENTRAL-SOUTH TEXAS AREA",1082960
276.75,0,"U","CENTRAL-SOUTH TEXAS AREA",1067348
274,0.666666667,"Y","CENTRAL-SOUTH TEXAS AREA",1007924
338.25,2.333333333,"U","CENTRAL-SOUTH TEXAS AREA",1017371
731,0.666666667,"Y","CENTRAL-SOUTH TEXAS AREA",1063416
